Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
64,106575.0,Homme,37.3,44,686,0,Marié,Kaolack,39815.0,18008.0,59,3,9,86
27,110040.0,Femme,19.9,16,794,5,Divorcé,Saint-Louis,17802.0,12120.0,23,1,19,55
62,20744.0,Femme,20.2,15,714,5,Divorcé,Kaolack,52230.0,30283.0,45,3,11,1
16,57359.0,Homme,22.4,34,329,3,Célibataire,Saint-Louis,73372.0,7818.0,21,3,7,81
41,113746.0,Femme,18.9,1,565,5,Marié,Kaolack,64020.0,5119.0,32,3,2,93
29,135906.0,Femme,21.5,10,627,3,Divorcé,Kaolack,93449.0,30579.0,30,2,18,37
79,22597.0,Femme,18.6,40,791,0,Célibataire,Dakar,27465.0,45721.0,17,2,10,55
53,62093.0,Homme,35.7,2,516,2,Divorcé,Dakar,17994.0,47668.0,48,4,7,4
52,129650.0,Femme,19.3,28,619,2,Célibataire,Saint-Louis,13531.0,29837.0,18,5,12,45
77,135956.0,Homme,33.9,17,698,1,Divorcé,Saint-Louis,19343.0,975.0,33,1,9,10
26,130598.0,Femme,17.1,19,404,0,Divorcé,Dakar,69066.0,16265.0,40,5,17,64
78,148241.0,Femme,38.8,46,629,5,Célibataire,Kaolack,16229.0,4318.0,34,5,11,9
51,23036.0,Femme,33.1,13,346,0,Marié,Saint-Louis,92124.0,35081.0,26,2,6,40
28,46778.0,Femme,16.2,33,613,4,Célibataire,Thiès,98704.0,49939.0,51,4,10,43
58,33800.0,Homme,34.3,48,446,2,Marié,Thiès,54789.0,41515.0,38,5,9,89
18,40372.0,Homme,28.3,30,761,5,Divorcé,Thiès,54069.0,43069.0,12,5,2,32
48,76516.0,Femme,34.7,39,785,2,Divorcé,Saint-Louis,97402.0,47816.0,30,3,6,90
21,35538.0,Femme,28.5,41,709,0,Célibataire,Dakar,19524.0,13134.0,17,1,3,55
65,78918.0,Femme,31.4,17,326,5,Célibataire,Dakar,98074.0,39432.0,23,4,7,11
71,86155.0,Femme,34.9,29,328,1,Marié,Dakar,96762.0,46150.0,48,1,7,1
25,74500.0,Femme,25.7,24,570,0,Marié,Saint-Louis,73103.0,10841.0,25,2,5,0
20,125659.0,Femme,16.1,18,800,1,Marié,Saint-Louis,18103.0,26135.0,27,5,12,64
38,42716.0,Femme,36.4,7,552,5,Célibataire,Thiès,68581.0,12427.0,40,5,11,32
25,149308.0,Femme,25.1,27,684,2,Divorcé,Saint-Louis,93938.0,40251.0,20,1,2,85
59,17352.0,Homme,27.9,7,359,4,Célibataire,Thiès,64203.0,34131.0,47,2,5,75
17,148004.0,Homme,16.2,30,406,3,Divorcé,Thiès,25090.0,36727.0,29,3,18,35
28,91449.0,Homme,27.8,2,519,2,Célibataire,Dakar,25915.0,25165.0,55,3,10,20
55,23556.0,Femme,39.7,2,740,1,Célibataire,Saint-Louis,51477.0,1749.0,54,5,3,83
17,101836.0,Femme,22.7,43,845,0,Marié,Dakar,66987.0,33308.0,13,5,14,35
35,65098.0,Femme,25.5,21,395,5,Divorcé,Dakar,63238.0,7634.0,29,4,1,25
16,127169.0,Homme,32.5,16,388,2,Célibataire,Saint-Louis,97047.0,10614.0,40,1,14,46
78,141060.0,Femme,35.6,35,530,4,Célibataire,Saint-Louis,25029.0,24866.0,29,5,16,94
52,145544.0,Homme,26.0,16,574,5,Divorcé,Kaolack,99067.0,10282.0,20,2,1,0
24,15340.0,Femme,23.4,13,545,1,Célibataire,Thiès,63520.0,20319.0,59,1,6,37
32,97302.0,Homme,38.5,8,410,5,Divorcé,Kaolack,80053.0,36726.0,10,4,15,13
24,15138.0,Homme,32.3,29,533,5,Marié,Thiès,61464.0,15412.0,53,3,4,89
26,146430.0,Homme,18.9,20,577,0,Marié,Thiès,31961.0,36627.0,27,4,15,45
30,134619.0,Femme,17.7,11,776,3,Divorcé,Thiès,36835.0,8050.0,48,1,18,41
39,100376.0,Homme,27.6,36,716,1,Marié,Dakar,37725.0,24583.0,53,3,1,6
53,114931.0,Femme,21.3,31,427,0,Divorcé,Dakar,35357.0,18041.0,42,2,14,54
70,96532.0,Femme,22.1,10,536,3,Célibataire,Saint-Louis,11244.0,6185.0,45,3,3,55
50,70778.0,Femme,37.1,19,427,0,Célibataire,Thiès,,20812.0,27,3,1,75
45,52772.0,Femme,18.1,34,693,3,Divorcé,Thiès,58061.0,25832.0,56,2,9,62
46,73478.0,Femme,33.2,46,774,3,Célibataire,Thiès,16490.0,17423.0,40,5,4,23
64,41762.0,Homme,22.5,45,694,3,Marié,Dakar,87219.0,47156.0,44,5,17,82
20,70568.0,Femme,34.2,10,410,0,Célibataire,Saint-Louis,15839.0,41644.0,48,3,3,72
77,100090.0,Femme,33.3,7,389,5,Célibataire,Dakar,34992.0,36786.0,47,3,0,98
75,35219.0,Femme,16.2,3,579,3,Divorcé,Kaolack,54938.0,29665.0,24,4,17,3
59,72169.0,Femme,28.2,26,632,5,Marié,Kaolack,66249.0,9989.0,56,5,19,41
65,89965.0,Femme,19.3,43,523,1,Célibataire,Kaolack,54735.0,18208.0,15,2,5,95
29,99754.0,Homme,,39,400,4,Célibataire,Saint-Louis,60734.0,23054.0,17,3,19,69
68,92988.0,Homme,36.9,37,431,5,Divorcé,Kaolack,57080.0,30477.0,49,3,19,27
71,147379.0,Femme,26.0,46,312,4,Divorcé,Saint-Louis,84460.0,30374.0,31,4,13,91
26,95388.0,Homme,26.7,29,756,3,Marié,Dakar,91457.0,41220.0,10,4,9,39
24,105768.0,Homme,23.3,43,740,4,Célibataire,Dakar,34260.0,3571.0,22,4,17,50
49,50428.0,Femme,33.2,47,397,4,Divorcé,Saint-Louis,69607.0,19576.0,33,1,8,28
27,107021.0,Homme,24.6,47,419,3,Divorcé,Dakar,71852.0,9680.0,30,2,11,41
50,133418.0,Femme,22.4,26,592,5,Divorcé,Dakar,38380.0,25706.0,54,1,9,68
50,147212.0,Homme,26.4,20,300,3,Marié,Saint-Louis,94347.0,14318.0,52,3,18,4
16,41421.0,Homme,18.2,19,549,1,Divorcé,Kaolack,81257.0,20659.0,13,4,5,40
55,,Homme,33.9,3,448,2,Marié,Saint-Louis,51191.0,49506.0,16,4,13,60
79,149702.0,Femme,16.3,10,694,0,Marié,Thiès,14930.0,5029.0,21,4,7,54
37,91021.0,Homme,31.5,12,343,3,Célibataire,Dakar,14353.0,48436.0,22,5,13,27
75,59789.0,Homme,20.4,8,343,3,Célibataire,Saint-Louis,17832.0,2774.0,53,2,10,40
79,41086.0,Femme,21.6,3,377,4,Marié,Dakar,59554.0,16972.0,25,1,15,8
44,31859.0,Femme,31.3,11,525,1,Célibataire,Kaolack,98487.0,14048.0,15,2,19,28
23,22684.0,Homme,39.8,8,461,4,Célibataire,Dakar,64017.0,33372.0,23,4,5,77
26,106088.0,Femme,34.7,12,552,5,Divorcé,Saint-Louis,67298.0,43188.0,57,3,14,37
56,147279.0,Homme,21.4,47,431,3,Célibataire,Kaolack,61389.0,41133.0,40,5,14,61
52,61099.0,Homme,20.2,25,747,3,Marié,Kaolack,83306.0,14689.0,45,2,13,53
29,81093.0,Femme,36.8,37,773,4,Célibataire,Kaolack,35525.0,16737.0,46,3,11,51
75,63651.0,Femme,26.7,41,408,3,Divorcé,Thiès,92092.0,16014.0,50,4,1,33
45,28893.0,Femme,19.3,12,334,5,Marié,Saint-Louis,90630.0,21818.0,44,4,7,36
50,81418.0,Homme,36.7,38,766,2,Célibataire,Saint-Louis,83471.0,33201.0,19,4,18,48
36,140074.0,Femme,35.6,27,574,0,Marié,Kaolack,78211.0,11144.0,26,4,13,41
52,118065.0,Homme,39.6,18,486,0,Célibataire,Dakar,41280.0,31001.0,51,5,4,13
20,145351.0,Femme,37.8,23,542,0,Divorcé,Kaolack,21240.0,867.0,39,5,8,81
34,53635.0,Homme,36.4,18,563,2,Célibataire,Thiès,75092.0,27182.0,53,2,12,32
74,110071.0,Femme,17.3,48,821,3,Marié,Kaolack,79541.0,14340.0,16,4,8,97
29,93518.0,Homme,18.5,12,840,4,Marié,Saint-Louis,72851.0,11837.0,27,5,13,91
41,121233.0,Femme,29.7,12,386,1,Marié,Kaolack,16544.0,47059.0,28,3,4,99
77,118651.0,Homme,28.8,27,834,3,Célibataire,Dakar,67981.0,8787.0,24,5,1,86
19,87805.0,Femme,27.0,1,509,2,Célibataire,Saint-Louis,27332.0,393.0,48,5,6,16
40,137813.0,Femme,25.5,9,345,5,Célibataire,Dakar,36836.0,12056.0,53,2,15,74
60,94063.0,Homme,26.3,21,766,2,Divorcé,Kaolack,24388.0,43160.0,31,5,10,31
57,17454.0,Femme,29.7,12,839,0,Divorcé,Saint-Louis,11694.0,44957.0,48,3,10,78
40,35878.0,Homme,16.0,8,325,3,Divorcé,Thiès,96677.0,28429.0,51,4,11,67
33,83344.0,Homme,22.3,32,565,0,Marié,Saint-Louis,98202.0,45909.0,39,1,12,38
55,119946.0,Femme,28.4,13,474,1,Marié,Dakar,59294.0,31899.0,29,2,7,93
23,51593.0,Homme,33.3,47,815,5,Marié,Saint-Louis,48769.0,32221.0,41,3,15,9
54,51304.0,Femme,20.2,19,610,0,Marié,Thiès,49420.0,20754.0,51,2,0,86
55,128613.0,Femme,29.1,14,621,1,Marié,Thiès,47855.0,44389.0,34,4,12,23
29,33354.0,Homme,33.1,31,434,2,Célibataire,Thiès,11460.0,20905.0,32,5,10,99
47,37190.0,Femme,26.7,32,354,0,Marié,Thiès,57646.0,24083.0,14,5,3,57
66,21142.0,Homme,16.6,16,842,0,Célibataire,Dakar,51252.0,41098.0,59,3,3,68
76,56862.0,Homme,26.8,23,830,4,Divorcé,Saint-Louis,19835.0,29621.0,50,4,14,63
53,140438.0,Femme,23.1,29,455,5,Divorcé,Kaolack,20910.0,20577.0,39,1,2,18
48,63456.0,Femme,38.3,12,446,5,Divorcé,Thiès,92757.0,36728.0,57,1,18,7
38,115167.0,Homme,19.0,46,784,2,Divorcé,Kaolack,18463.0,663.0,48,5,1,70
78,97035.0,Homme,31.7,47,319,4,Divorcé,Kaolack,23336.0,47301.0,36,4,5,39
30,23016.0,Femme,17.3,15,568,1,Marié,Saint-Louis,36534.0,19216.0,51,4,7,12
48,17384.0,Femme,26.7,1,632,1,Marié,Kaolack,12369.0,47259.0,46,3,16,26
40,117239.0,Femme,29.3,16,700,2,Marié,Kaolack,35381.0,9265.0,16,1,4,81
32,126431.0,Femme,23.2,31,605,5,Divorcé,Dakar,95094.0,4574.0,14,3,1,87
48,95018.0,Homme,26.9,42,327,1,Divorcé,Kaolack,97905.0,22755.0,24,2,11,1
62,55510.0,Femme,19.9,7,766,2,Célibataire,Saint-Louis,35407.0,31241.0,51,4,4,15
70,36826.0,Homme,23.3,2,559,1,Marié,Kaolack,72552.0,22676.0,17,1,9,13
17,83026.0,Homme,30.9,11,833,3,Divorcé,Saint-Louis,45939.0,21561.0,18,3,8,16
29,,Femme,23.2,19,400,0,Divorcé,Thiès,77576.0,24737.0,20,5,19,59
68,39045.0,Homme,37.6,15,652,5,Divorcé,Kaolack,98652.0,23390.0,31,2,7,69
55,105102.0,Femme,31.1,13,599,3,Célibataire,Kaolack,36170.0,26076.0,43,3,0,98
55,66919.0,Homme,26.5,15,595,2,Divorcé,Kaolack,81908.0,5546.0,44,5,5,16
66,114441.0,Femme,16.9,48,652,2,Célibataire,Thiès,32369.0,21280.0,22,1,10,44
54,133325.0,Homme,28.0,42,429,3,Célibataire,Dakar,83098.0,32953.0,20,1,2,37
66,34337.0,Homme,34.4,48,455,0,Marié,Kaolack,54544.0,21037.0,41,2,14,63
21,92949.0,Femme,22.4,32,373,0,Divorcé,Saint-Louis,15900.0,40576.0,51,5,10,5
21,15276.0,Femme,35.4,29,641,4,Célibataire,Dakar,50733.0,28564.0,24,4,4,59
18,66151.0,Homme,22.0,11,764,1,Divorcé,Dakar,97236.0,33597.0,47,1,15,48
22,67887.0,Homme,,14,389,4,Marié,Dakar,10589.0,19903.0,10,4,6,20
66,96442.0,Femme,18.0,17,754,0,Marié,Kaolack,70044.0,30806.0,55,4,5,98
23,64847.0,Homme,36.8,27,631,3,Célibataire,Thiès,75311.0,46328.0,59,3,8,22
57,73653.0,Femme,28.0,22,647,1,Marié,Thiès,67926.0,24392.0,33,3,6,75
79,71622.0,Homme,23.1,13,532,3,Marié,Kaolack,80599.0,28087.0,52,1,2,56
67,42810.0,Femme,22.4,29,401,4,Marié,Saint-Louis,95553.0,44288.0,49,4,10,63
30,92842.0,Homme,26.4,32,780,2,Divorcé,Saint-Louis,,44308.0,31,3,11,28
62,137225.0,Femme,40.0,44,513,3,Divorcé,Saint-Louis,98435.0,22293.0,12,5,10,26
44,25503.0,Femme,21.3,14,407,4,Célibataire,Kaolack,59008.0,10677.0,23,5,1,5
48,99761.0,Homme,18.5,6,464,4,Célibataire,Thiès,76794.0,12803.0,11,5,0,20
67,141439.0,Femme,30.0,14,634,4,Marié,Kaolack,89134.0,46656.0,41,5,1,70
45,26590.0,Homme,,41,385,2,Marié,Thiès,12866.0,46002.0,57,4,13,40
54,81624.0,Femme,28.6,45,723,2,Célibataire,Dakar,62890.0,1225.0,47,5,12,79
42,135356.0,Femme,32.0,37,663,2,Marié,Kaolack,51504.0,5774.0,42,4,4,4
51,57727.0,Femme,22.4,45,359,1,Célibataire,Thiès,63374.0,13043.0,55,1,1,14
44,93471.0,Homme,37.9,43,781,2,Divorcé,Dakar,39404.0,16163.0,51,1,18,20
53,23068.0,Femme,26.5,10,549,2,Marié,Dakar,75223.0,2844.0,15,5,16,57
72,131923.0,Homme,19.1,28,416,2,Marié,Kaolack,10637.0,7347.0,50,5,10,3
48,26390.0,Femme,33.8,30,844,3,Marié,Thiès,25828.0,20804.0,48,5,15,68
76,121752.0,Homme,31.4,24,343,2,Divorcé,Dakar,63544.0,36764.0,34,1,19,6
52,109754.0,Homme,23.6,23,808,1,Divorcé,Kaolack,55097.0,27246.0,43,3,17,34
42,90969.0,Homme,30.9,18,464,4,Marié,Dakar,42022.0,42458.0,20,1,19,35
70,92064.0,Femme,21.3,1,667,3,Célibataire,Saint-Louis,,1688.0,55,5,7,14
48,36281.0,Homme,26.7,21,591,0,Divorcé,Kaolack,38704.0,47055.0,46,3,1,91
77,69189.0,Femme,37.6,19,585,2,Marié,Dakar,33641.0,17251.0,50,3,16,1
19,63511.0,Homme,19.2,32,503,4,Marié,Kaolack,47479.0,12504.0,16,2,10,56
37,137115.0,Homme,25.3,7,823,4,Divorcé,Kaolack,88771.0,39720.0,55,4,13,4
17,23605.0,Homme,35.7,24,420,3,Célibataire,Thiès,32027.0,27584.0,57,5,15,70
25,115318.0,Homme,39.3,45,487,0,Marié,Thiès,52912.0,44484.0,31,4,14,85
20,147453.0,Femme,26.9,8,312,5,Célibataire,Dakar,81474.0,48531.0,57,2,14,94
74,34810.0,Homme,,33,499,1,Célibataire,Kaolack,52692.0,38852.0,48,4,2,31
25,56869.0,Homme,29.7,22,755,5,Divorcé,Kaolack,42209.0,13219.0,19,5,6,71
48,47955.0,Femme,38.4,4,747,4,Marié,Saint-Louis,67563.0,42972.0,30,2,11,40
69,76388.0,Homme,36.6,24,370,5,Marié,Kaolack,66738.0,24815.0,15,4,2,41
53,25207.0,Homme,20.1,7,429,4,Célibataire,Thiès,47242.0,48865.0,58,1,18,74
28,37031.0,Homme,26.5,15,342,5,Divorcé,Kaolack,19941.0,24623.0,10,3,9,64
46,95807.0,Homme,27.1,47,819,4,Divorcé,Thiès,17073.0,36817.0,43,2,7,39
62,86312.0,Femme,34.9,44,312,4,Divorcé,Saint-Louis,47827.0,3457.0,23,1,15,82
51,74766.0,Femme,30.5,14,834,3,Célibataire,Dakar,56225.0,27855.0,45,5,15,37
60,,Homme,31.7,0,601,0,Célibataire,Thiès,47096.0,36258.0,36,3,11,41
39,126041.0,Femme,40.0,21,826,4,Marié,Dakar,60546.0,15470.0,18,2,4,36
67,131185.0,Femme,17.8,2,414,1,Divorcé,Dakar,76457.0,48957.0,15,3,19,55
71,25350.0,Homme,21.4,37,759,1,Célibataire,Dakar,78309.0,45930.0,40,2,5,70
30,115859.0,Femme,25.8,13,804,2,Divorcé,Dakar,79998.0,18281.0,26,2,5,54
44,83487.0,Homme,24.3,35,607,4,Célibataire,Thiès,96496.0,11728.0,52,4,7,88
23,138853.0,Femme,16.5,17,624,4,Marié,Saint-Louis,40268.0,45680.0,45,3,16,53
20,68117.0,Femme,18.2,46,474,4,Divorcé,Kaolack,95354.0,38723.0,30,3,11,21
44,116084.0,Femme,32.3,40,813,5,Célibataire,Thiès,52078.0,10162.0,36,1,13,26
62,,Homme,37.1,17,471,4,Divorcé,Saint-Louis,11865.0,29272.0,50,5,1,46
19,43454.0,Femme,28.3,2,801,4,Célibataire,Kaolack,38887.0,35488.0,37,1,18,37
27,82904.0,Homme,28.9,9,633,1,Célibataire,Dakar,59876.0,43341.0,25,4,5,38
60,144936.0,Homme,22.1,48,583,0,Célibataire,Kaolack,43479.0,11338.0,44,2,17,14
17,137258.0,Femme,34.4,38,774,0,Divorcé,Kaolack,50478.0,22296.0,45,4,3,65
42,126668.0,Homme,34.0,46,353,2,Célibataire,Saint-Louis,36401.0,11675.0,44,4,4,60
46,139184.0,Femme,30.1,0,757,1,Marié,Kaolack,38502.0,24070.0,54,1,5,59
66,31566.0,Homme,21.1,26,719,4,Divorcé,Dakar,23394.0,20080.0,28,2,14,7
66,53333.0,Homme,18.3,26,708,0,Marié,Thiès,19262.0,47139.0,30,5,5,43
51,136929.0,Femme,17.5,10,603,3,Marié,Thiès,14487.0,13936.0,42,4,7,42
51,104571.0,Femme,30.2,48,521,3,Divorcé,Saint-Louis,37341.0,10019.0,32,5,8,5
41,135263.0,Femme,35.8,4,832,3,Célibataire,Dakar,23570.0,41182.0,15,2,5,83
58,147661.0,Femme,36.6,6,457,4,Marié,Dakar,67268.0,1746.0,41,2,1,26
42,,Homme,27.1,18,647,4,Divorcé,Kaolack,39605.0,49681.0,31,1,15,44
20,15159.0,Homme,34.8,28,458,2,Célibataire,Saint-Louis,81602.0,22768.0,12,3,19,22
35,119859.0,Homme,38.7,14,534,2,Divorcé,Dakar,36723.0,8325.0,44,1,0,80
26,122507.0,Femme,22.6,34,704,2,Divorcé,Dakar,79108.0,44763.0,25,5,15,12
77,29743.0,Homme,25.6,46,556,5,Divorcé,Dakar,88206.0,4486.0,51,1,0,67
25,61101.0,Femme,38.4,36,346,3,Célibataire,Thiès,70098.0,16485.0,34,2,0,83
55,136534.0,Homme,24.1,11,512,4,Marié,Thiès,58707.0,14328.0,26,4,6,63
53,99227.0,Femme,37.9,29,778,3,Marié,Thiès,59028.0,19112.0,48,3,15,24
21,86126.0,Homme,39.5,19,786,2,Divorcé,Kaolack,66921.0,44001.0,22,2,16,85
23,71071.0,Homme,31.9,36,641,4,Divorcé,Kaolack,70760.0,32280.0,37,4,15,51
38,89763.0,Femme,35.6,2,823,1,Célibataire,Kaolack,20249.0,26576.0,20,5,15,47
62,61154.0,Homme,34.0,8,802,0,Divorcé,Dakar,77847.0,42528.0,19,5,5,60
41,,Femme,32.8,40,305,0,Divorcé,Thiès,53839.0,15702.0,48,5,17,16
61,104678.0,Homme,23.4,38,443,2,Divorcé,Dakar,49673.0,21320.0,33,1,2,39
58,127056.0,Homme,17.4,25,560,3,Marié,Dakar,13642.0,18437.0,47,5,7,74
27,69238.0,Femme,24.2,1,531,1,Divorcé,Saint-Louis,16338.0,193.0,33,5,3,88
41,73608.0,Femme,,22,569,4,Marié,Dakar,61761.0,25317.0,42,1,3,68
28,104081.0,Homme,18.5,22,746,3,Célibataire,Kaolack,19622.0,28482.0,26,4,16,84
55,65961.0,Homme,16.3,20,521,2,Célibataire,Thiès,58423.0,19343.0,53,2,4,25
77,41917.0,Homme,19.4,15,351,3,Marié,Thiès,52873.0,29144.0,45,3,13,79
33,42990.0,Homme,33.2,8,415,2,Marié,Dakar,57565.0,11612.0,44,5,14,55
40,77551.0,Homme,39.3,12,837,5,Marié,Kaolack,17806.0,19307.0,15,5,11,39
48,95811.0,Homme,39.6,27,840,0,Marié,Kaolack,10757.0,19623.0,25,5,12,84
62,70103.0,Femme,27.9,26,318,0,Divorcé,Kaolack,31470.0,20249.0,54,1,17,95
55,121122.0,Femme,36.9,16,691,3,Marié,Thiès,16220.0,8229.0,37,1,13,67
75,34008.0,Femme,33.7,37,718,1,Marié,Kaolack,64754.0,26274.0,50,1,18,7
58,47402.0,Homme,28.0,35,608,4,Marié,Kaolack,89852.0,37334.0,41,3,6,72
27,128550.0,Homme,29.7,0,485,2,Divorcé,Dakar,32505.0,6595.0,35,2,5,44
59,106218.0,Homme,19.3,17,560,4,Divorcé,Saint-Louis,38288.0,28602.0,20,5,4,16
51,148296.0,Femme,38.5,8,827,0,Divorcé,Kaolack,84492.0,38377.0,34,4,3,40
63,135779.0,Femme,24.4,12,572,1,Célibataire,Dakar,29109.0,37876.0,40,5,17,76
19,144714.0,Homme,26.7,39,459,1,Divorcé,Dakar,13497.0,34551.0,30,5,13,8
20,47441.0,Homme,32.1,44,523,4,Marié,Kaolack,67326.0,42926.0,54,5,15,69
71,77368.0,Femme,24.0,14,555,0,Divorcé,Saint-Louis,19864.0,24678.0,12,5,19,90
52,107122.0,Femme,22.1,42,479,4,Divorcé,Thiès,97562.0,22214.0,21,2,13,23
23,59760.0,Femme,31.1,43,319,3,Marié,Saint-Louis,84310.0,38599.0,49,4,4,72
78,38478.0,Homme,16.6,45,767,1,Divorcé,Kaolack,31017.0,32809.0,55,1,10,10
57,142881.0,Homme,33.3,3,509,1,Célibataire,Saint-Louis,11821.0,43954.0,50,4,11,34
64,86854.0,Homme,28.3,32,812,3,Divorcé,Dakar,60337.0,27794.0,34,5,17,28
43,109230.0,Femme,30.5,23,357,0,Célibataire,Dakar,55485.0,22593.0,26,4,3,7
46,100716.0,Femme,31.2,35,392,1,Célibataire,Saint-Louis,93557.0,28864.0,47,5,12,16
73,113538.0,Homme,28.6,40,520,5,Célibataire,Thiès,66388.0,44329.0,45,4,19,70
24,30372.0,Homme,30.0,9,531,5,Marié,Saint-Louis,20372.0,42636.0,45,3,12,11
69,44796.0,Femme,32.4,35,663,5,Divorcé,Kaolack,81333.0,3689.0,28,4,3,78
66,113826.0,Homme,34.1,19,673,2,Célibataire,Thiès,26283.0,40363.0,53,1,6,92
44,135592.0,Femme,33.5,40,755,2,Célibataire,Saint-Louis,50857.0,14687.0,11,1,1,49
29,108635.0,Femme,36.9,44,387,0,Divorcé,Saint-Louis,61772.0,20381.0,26,4,17,23
55,126022.0,Homme,20.5,43,319,3,Marié,Thiès,69670.0,33093.0,39,4,5,36
56,69040.0,Femme,25.6,10,313,4,Marié,Saint-Louis,83133.0,23589.0,56,2,15,77
37,90357.0,Homme,38.7,11,432,0,Célibataire,Kaolack,41261.0,1120.0,19,4,2,10
26,93356.0,Femme,25.5,17,333,4,Marié,Dakar,67154.0,16491.0,44,1,14,98
38,31211.0,Femme,19.0,29,507,0,Divorcé,Kaolack,16107.0,43638.0,45,3,19,80
16,120426.0,Homme,28.6,43,498,2,Marié,Saint-Louis,45561.0,39062.0,42,1,9,58
61,20842.0,Femme,18.6,47,454,5,Divorcé,Dakar,86674.0,5193.0,10,2,8,54
52,81852.0,Homme,20.9,36,377,3,Célibataire,Thiès,45268.0,23608.0,27,4,10,26
36,140737.0,Homme,40.0,19,471,2,Divorcé,Kaolack,41608.0,15213.0,13,3,13,66
41,60968.0,Femme,29.0,24,588,3,Célibataire,Thiès,23138.0,48379.0,56,1,11,59
61,32508.0,Homme,22.8,11,844,4,Divorcé,Dakar,47693.0,14230.0,36,3,6,1
51,69575.0,Homme,39.9,20,719,0,Divorcé,Saint-Louis,93000.0,18423.0,34,5,10,67
69,81914.0,Homme,39.2,24,306,1,Marié,Dakar,31248.0,17187.0,37,1,16,17
38,82055.0,Homme,,10,459,1,Divorcé,Dakar,28632.0,10040.0,31,5,8,19
72,,Homme,22.2,8,539,3,Célibataire,Thiès,57547.0,766.0,51,3,12,84
16,121239.0,Homme,36.1,49,722,5,Divorcé,Kaolack,22100.0,29949.0,34,4,15,62
78,138106.0,Femme,,24,835,5,Célibataire,Dakar,57930.0,46464.0,26,4,2,77
69,20355.0,Homme,32.5,34,369,3,Célibataire,Saint-Louis,76861.0,3527.0,53,4,4,71
70,69120.0,Femme,37.4,31,515,2,Divorcé,Dakar,86905.0,11021.0,21,5,16,1
66,53342.0,Femme,32.5,48,403,1,Marié,Thiès,63025.0,17872.0,25,4,0,89
55,17257.0,Homme,22.8,13,353,2,Divorcé,Kaolack,85876.0,36897.0,46,2,8,82
30,42364.0,Femme,32.7,0,629,4,Divorcé,Saint-Louis,88944.0,11758.0,25,1,16,41
36,126715.0,Femme,23.3,16,502,1,Marié,Thiès,60840.0,18757.0,26,1,12,27
62,41654.0,Homme,34.2,24,587,4,Célibataire,Dakar,29369.0,25412.0,40,3,14,28
24,96423.0,Homme,30.9,7,344,0,Divorcé,Dakar,28460.0,14312.0,24,5,7,68
68,44320.0,Homme,17.9,4,497,2,Marié,Kaolack,11461.0,22119.0,22,1,7,27
24,35808.0,Femme,28.3,4,515,3,Marié,Thiès,52362.0,11804.0,49,5,1,59
25,67389.0,Femme,24.2,40,780,1,Célibataire,Thiès,38610.0,46545.0,36,3,9,89
67,133581.0,Homme,23.9,34,608,2,Marié,Kaolack,30995.0,10983.0,30,4,4,4
72,142927.0,Homme,30.5,18,734,3,Célibataire,Saint-Louis,94716.0,29999.0,11,3,15,14
68,49773.0,Femme,23.7,22,631,0,Divorcé,Thiès,17717.0,30557.0,17,2,18,72
41,91396.0,Femme,34.6,8,326,1,Marié,Kaolack,88867.0,39758.0,51,4,0,31
56,122692.0,Femme,17.7,29,465,4,Divorcé,Thiès,89472.0,28788.0,16,4,12,51
50,72505.0,Femme,31.8,49,617,0,Marié,Kaolack,74022.0,31950.0,19,4,3,89
78,100896.0,Homme,35.4,15,573,5,Marié,Dakar,63668.0,3983.0,13,3,6,36
67,33135.0,Femme,32.1,32,682,3,Divorcé,Dakar,61645.0,3768.0,52,2,0,14
40,105887.0,Femme,27.9,1,664,1,Marié,Thiès,39550.0,1504.0,50,5,1,40
41,137118.0,Femme,38.8,13,402,1,Divorcé,Thiès,96151.0,2450.0,45,3,15,3
26,62377.0,Femme,23.2,45,802,0,Divorcé,Dakar,13576.0,11236.0,44,1,13,52
53,77491.0,Homme,16.5,0,672,1,Célibataire,Saint-Louis,50868.0,8002.0,52,1,4,99
17,73283.0,Homme,26.4,25,544,3,Divorcé,Kaolack,56380.0,9891.0,12,3,13,83
22,31923.0,Femme,16.8,24,468,0,Célibataire,Saint-Louis,15728.0,38787.0,27,5,16,26
33,62591.0,Femme,38.9,15,717,4,Divorcé,Saint-Louis,42800.0,13898.0,55,1,11,20
42,77261.0,Homme,21.0,14,655,0,Marié,Saint-Louis,20886.0,10472.0,52,5,19,59
49,69336.0,Homme,34.9,25,777,0,Divorcé,Dakar,89614.0,15264.0,33,4,11,85
42,89083.0,Femme,34.6,46,424,4,Marié,Thiès,79909.0,17691.0,41,3,2,63
32,75948.0,Femme,21.2,43,836,5,Célibataire,Saint-Louis,57236.0,43487.0,43,4,1,70
79,41672.0,Homme,30.9,15,701,3,Marié,Dakar,55805.0,32632.0,11,1,14,46
58,19213.0,Homme,17.2,13,816,5,Divorcé,Kaolack,42532.0,33743.0,11,5,10,53
74,77507.0,Homme,27.6,28,830,5,Marié,Thiès,38688.0,43016.0,19,4,9,30
59,72134.0,Homme,16.4,23,553,5,Célibataire,Kaolack,21063.0,13002.0,32,1,17,16
